x1,x2,x3,x4,y
22.08450838583615,35.3680266215089,41.3398894358624,89.90758739047274,5440.398938634216
29.230536227363775,39.64127271128556,16.880638780679533,63.9809729924653,7905.4635812072565
13.62568471566728,37.84188836623662,32.88501005822872,63.48596246853562,3586.66122103261
15.745503971251468,45.97071400145315,35.49197206968332,79.8356489876432,5004.523469766457
17.551211246165735,55.7185997432467,24.080009296261068,57.750107464032496,6645.698898251553
22.25594135452245,31.639038346236756,35.786098545103556,66.21897765929377,4852.374781554289
15.9545582872064,32.632686813616374,30.662017803455004,87.66947593732608,3629.5208237916345
20.29116859875038,31.164049181007115,26.71535644117171,74.10312713166978,4436.825108490159
27.34477205299676,39.93288111468501,40.52000672978596,66.98729931859525,7497.514702622143
15.890906064759305,53.66630588623886,20.88947966712957,71.30688733793096,5812.1182364806555
26.54865718399136,33.46861748313497,24.79707289285641,70.14201241790302,6080.159237281952
16.30284482148719,63.93058882854746,43.45389901006101,73.24970580860868,7019.564112869228
21.082892794780008,33.9608485728417,39.63144023552891,89.82879148752701,4926.965056293238
9.97158346798299,31.985208968228495,12.096720254895647,74.80674009197526,2224.737920160736
12.871357711293077,48.41664671539107,32.18130371811577,68.09994129098295,4272.392770083131
25.640127664043824,30.198948919557687,40.59394471323415,56.502869267444495,5298.028869968371
11.087584704549842,33.05063832749067,34.14017751102837,62.46993667524822,2641.9356555959666
27.591357663024223,47.83347459538943,30.007217201072866,51.88682608048988,8947.122519385508
23.708373253187933,36.485530721755126,25.650686260127088,74.3194118818254,6032.9406534661375
25.352314136284367,39.7468151932694,30.691489907236477,60.300313711341076,6886.06456807358
19.993615676429396,46.591039500773924,32.144236883869425,57.60845949996306,6324.2013991737585
21.912973537289837,37.697863075037624,40.44282889789253,64.88880739624878,5700.964337304945
19.8734161603132,47.65084434416486,35.57078450770946,72.8888353772009,6493.213359650816
21.454105678050038,61.20901947265368,31.35901684226812,74.55729995771166,8896.161921233816
21.81228822631176,31.173439864276816,29.017500916364618,56.00114734831207,4721.757395662085
16.824871693391653,37.67497308392394,33.942149568271454,82.14821529842,4392.582842911344
17.41708109973077,33.50402076763183,26.836524213240644,67.61027388216027,4058.214526999391
23.573384562557095,27.411623921640427,24.208469100654295,81.6499169540015,4507.275484155041
31.392843823861362,27.102816583007037,29.695584400459147,75.23809123054299,5913.844775970678
19.010416291291012,49.43941276867265,40.00348745509659,80.73009165508158,6410.946108241966
24.618407729634527,45.88160435248233,34.977416234291596,83.24336005948967,7774.855836380395
27.249965338741774,30.560638120223032,21.913522249922924,77.82214346201917,5693.7064622181515
19.045990783546518,45.80284447300774,23.45170801952743,72.17607695645246,6034.209586647987
19.141888053876627,53.461608112597006,28.64254227808546,51.46960296208426,6952.872842837009
26.08645752200679,31.25210925966445,27.434354320750472,89.53062640503128,5697.867140197925
14.367357305649598,34.995690054554665,29.119505744290546,59.60816780555297,3469.8208774491336
21.220195204536864,36.54648234764219,28.243398427074442,73.91231531562012,5298.429736255428
23.191438983581495,40.23696491526889,40.141523212448035,70.97648306142857,6351.580094887268
17.191471380685503,27.158122650034194,24.88072497774215,70.19283165650656,3223.369121607074
31.29945073261237,32.12163056522802,26.893528001586894,65.96633715716662,6766.095403010904
17.348270409265048,28.523678875432633,23.341600442210577,81.77769894710735,3447.011731364243
27.752480320450836,37.899418342537196,21.530010917649133,51.842013754013905,7163.654095899246
6.306747282888752,40.51867274191962,40.237574611749494,71.55332145994608,1840.424387710209
23.481745038406554,29.286190687690983,23.82561086916387,63.489386300533944,4621.715579877795
22.714057712708268,40.64212808725211,30.853144561459075,80.37810022178738,6280.061764112206
26.201712394574248,41.49014467522441,29.210761635744838,89.00217209940064,7512.281441826127
22.63840470147199,46.76228347104109,27.853308681864853,77.17653228849935,7316.276472572841
14.403766166537196,27.23995056744733,25.418726477858055,83.51110793849148,2854.94943500042
16.72163632481396,25.020820860298503,28.814124308311733,81.59440564753166,3013.817793019382
14.901211746568631,38.951437740691695,23.304193797393676,65.84251259898984,3966.746311059205
13.364754857276058,29.756509434750036,28.677000074191668,65.95432881936574,2830.152188853486
22.02132119810757,42.8123468476292,20.84847949564309,59.61665367544885,6431.664543752511
17.194734836875195,33.84826989618584,38.053378099605816,59.26261608224455,3963.8334985751317
13.623575541872539,30.217511541020823,24.868446623325028,73.33080913130318,2995.4565352722107
18.013042796848257,49.55520366062083,37.130487579164466,77.15216211617853,6091.420334132005
20.64385841629757,46.86886183708973,29.940385430854874,66.78390894037257,6675.567828618409
24.72467469734737,58.61228429077448,32.799388198314126,72.76930511899747,9843.95024337779
16.75154307144792,55.063585279142934,15.129452297440675,74.01893088475114,6311.307030175084
23.994959360524675,40.75556989474307,34.863125753835035,57.12995857374214,6723.902785900101
17.551675393915907,47.31468485391025,35.954431960561564,57.66424530086475,5672.794791219396
21.8073831334802,26.71885741554926,28.839631349986576,61.45006386919735,3996.6397114050274
20.943268692445685,35.83794321192446,30.630154932947363,86.0580062478434,5225.263899887269
17.431239514471134,50.69058078610627,37.070109203804606,69.80266484984801,6132.584055548892
15.459881183591731,54.096489551082506,37.034380667193176,70.8244750565687,5724.887780117985
19.968775453595942,50.00583034654183,25.31974771659576,75.2811505259993,6819.722068384644
25.133001433099572,34.3506014768157,25.24313179786484,61.77479336134456,5895.112357727086
19.01490900504693,48.58960283326299,17.36934212388787,53.639684579493604,6272.551401577305
18.54995934510638,38.06489265919906,24.236187680977743,52.30863080705302,4930.014536089599
21.312989226106037,42.89892436887178,28.802877320159403,52.899731627252336,6196.643201978663
18.83486205411954,52.44820166363331,26.28923966923199,63.25692409711083,6738.740845073013
29.38093861430642,77.49751814754981,40.932559634669104,69.1707969552464,15461.484300975497
23.62119162559297,41.9645775523848,33.854284158225795,74.05492801640717,6791.381770345672
30.483091945059485,44.47211167496855,20.099904286859793,75.55202795443614,9217.49947211776
23.723249746308866,50.75013982900737,26.7635196560093,60.13829229086953,8205.231215654047
13.322563321475446,9.644659472175185,29.826651963035093,71.89602990546332,977.066790679264
23.85360884785809,22.957630518672293,20.97919683285336,56.35239777939329,3791.6802283836414
20.993787196773493,27.18706232667011,34.94732706220002,57.92522591902253,3998.7875529326684
21.74268302441621,41.47994842918573,26.446815619427227,64.87355862922651,6157.674901286835
19.770049076201623,39.973967187140026,23.453521525423103,65.52190453110586,5392.214742393071
23.829752178956035,56.17539122364477,7.577961395019059,55.30574766139715,9065.111552375103
22.859731699393798,36.97928638137046,26.322466990999352,72.76567591120278,5779.884847384984
21.74439822733666,34.988242913878,28.4521802003558,68.55151025028783,5209.822664722492
12.250453118629185,25.139959428944337,46.08922401663996,57.79717064804018,2205.0743492861666
17.47388875127713,48.101221345164646,38.939038912686314,73.25602306714406,5810.159267411713
22.64665378038564,49.653051538809095,29.262621358171113,66.6702532702494,7696.607058914782
20.813825317169282,26.735868123627867,35.04500838563571,75.40182773656701,3776.1510261845206
12.234948147729023,34.80749115176153,35.712772474053715,52.69590671426514,3014.4843973159973
18.4076893325474,46.833337336001016,27.44153497381685,75.52871726913177,5786.130614004565
21.354760255171673,31.564706961214043,25.03618526609231,53.62355038675817,4553.7544747822485
7.221146729588682,47.37196931056702,28.13148356238431,66.60821448089966,2458.037285403501
11.807351300115904,45.32192717444133,26.833073853235096,64.07696106391785,3606.7303604874614
23.932635435327658,41.10009852943268,25.20397977267031,55.50042379024877,6705.180532277874
18.69039537017921,15.291040743986986,32.641420185442264,56.71792183674004,1992.417378238083
18.106338714982126,40.87046181656495,28.494958581040223,71.02539109701465,5103.592914001785
18.331799720429284,50.12831633406536,31.9511078968716,69.33651622460053,6212.585737920455
23.82732822064911,56.70842725926674,33.94226899523339,77.54983568929987,9188.463414291115
21.4138966730071,50.01305491287515,24.64948395645104,68.36334073412124,7283.221656274188
16.404379925015682,42.67484614070895,24.274701881871827,57.89584067438058,4776.674158482394
30.36237557771304,43.26852459853792,34.889199282211685,60.78313570365138,8951.314589925103
20.033715414158216,36.909688195953564,32.11489906470368,65.44166038253255,5014.678937286591
17.518995783673788,32.07140994304912,19.825946453412215,66.86809010110821,3825.5127820866987
17.777696112124882,50.41616982554306,29.60701161211243,60.554490053120624,6261.029669443647
22.849918035376753,33.8805837680799,28.887509167158846,72.19292782177313,5383.12922170097
18.432080300605712,56.75667127385164,36.38452216534864,69.37011228365336,7151.427217828275
25.580004352962266,57.18594035485371,32.72980245745392,55.82716065366799,9897.461697934337
8.069417686801156,51.62152522485462,21.425117968290706,89.83676826485078,2944.823134826301
19.033314838245378,21.99481286399694,25.19163390365776,103.20086183423106,3022.13440921651
24.900186645331164,37.39666255566299,20.828452699297305,79.52449335879041,6387.6652838434275
24.2690876648127,48.351680215792435,37.853937304737784,61.673547583923664,7957.38471986563
25.705730206330735,49.740770762716764,43.0226929592478,80.83419891526833,8684.028365861705
23.049263588749255,42.24659692023475,13.583893113477394,58.74059755958391,6600.473616147631
20.90956090996277,25.43420927936406,27.78369769949568,44.521790736660044,3676.904452462933
17.272511725911485,42.66471137304727,27.909737184249394,67.82673614869032,5093.831985804831
11.22167272094366,44.48971428097205,29.26273755008862,76.5248518768741,3482.7172757523267
20.53713956125728,31.95326258819097,34.2699214367776,81.43654650671364,4530.8085037845585
20.71015901769529,40.40682401701557,18.529504235353947,62.19623030367285,5698.064002539195
16.957592377717685,44.9397820976949,20.983676293950126,77.44944858010865,5283.1701758895715
11.241132246579062,38.6277798828852,28.378468744131034,79.59417603466241,3172.0568548616884
21.706854116089747,39.6883848507606,38.445251070902884,78.97650144705464,6033.179006361267
14.495435087021136,37.52836812852534,34.63777766658051,88.67698602900745,3834.7793082625385
25.947636772775535,39.749191884387606,25.649271111419694,73.79576254254275,7073.538681311824
24.999623154637455,33.49071814951685,27.26751944099489,65.04106407152935,5666.528985497959
14.21803392995242,23.877482148283562,32.89781185780066,61.24512827206981,2373.1389474441453
22.05199761256235,37.68854841399324,36.44505059368474,83.67430705133825,5695.64780081551
22.876693696402022,35.651961751756,31.8522870211206,78.62916465740201,5597.603205356552
17.88977570136945,22.52084946355033,29.073703568507938,77.2459502477885,2859.0754754424156
25.777846099296777,29.93872553044904,20.309480718406725,51.69092307217969,5234.78954301633
21.235680219821248,52.19488464091856,38.0861745489165,85.91109597707992,7567.946059104239
25.765988785914473,42.222485194337146,36.54476078241649,79.11207907279532,7389.079025830832
25.83983139348925,44.97648868777275,30.675727740465277,55.40581796875131,7936.66391115599
16.24470304428477,43.3935201076139,19.310172134647598,75.58361716177389,4969.491732999191
21.828035839406517,53.216058314436154,43.14283882136406,57.87594769524286,7844.273472069887
15.100241459491127,36.62911801170777,27.9168858879374,77.83490416010083,3853.9872719168325
27.05017055084909,51.15977519920108,22.17939189494495,62.740353007936434,9374.360008025878
18.738077852973124,44.82231631353593,41.27625695314913,73.00785237802643,5822.5550091147525
14.707841474995623,54.03869977652916,26.214389735079507,70.98658289024846,5490.660671360072
23.21315960628041,47.14048464910558,21.03902931330743,69.4722873767565,7483.020416348141
14.433146831207715,23.333586087237606,46.62299683186621,63.29419428138279,2273.7323435557505
16.964538426176194,40.53621088758279,15.754258156337105,77.30123703905255,4727.955858050744
13.803845029448132,43.68407233569354,37.56171229705872,74.81323660831734,4172.70943467519
16.471030130183763,40.26711671854561,25.52446073021184,71.99595402163963,4628.464230289777
20.651917407149934,31.253819752126002,24.427641747908236,72.041006462277,4439.762245502267
24.97532827594381,51.131711748009536,36.614967391925575,86.97186543242,8812.011204374516
24.85321555457356,42.27389638282788,24.84103999312525,56.930630765315414,7158.144908973784
20.184646706024722,25.286967662661276,43.81010996028364,66.16971522978284,3612.9922687697645
18.55188247217653,40.02170084112869,45.8596416137771,75.82532454674848,5109.412669388048
17.51857161261673,29.913947224211782,19.921718376288943,67.35051452022725,3617.133491614579
17.819451670800746,54.73675842124255,32.2137040196351,63.92882544870629,6679.3768386622705
13.22105326779113,40.0849858568696,14.88503580530264,67.60095550540166,3677.857604914884
22.242039197946145,44.15626735828162,27.136256342846416,61.803424680122966,6657.715876489434
24.81872358700798,38.01390987671464,30.848496950619218,67.14194368427701,6379.053012318313
20.42431738109072,42.712208603813366,33.61405104721321,77.65256810661273,5890.077159545352
24.390554941845707,37.162038405075045,37.29028578262423,55.894275410582075,6180.12860715165
16.248850174472807,35.0174400420885,32.979484189966875,72.3451085172264,3957.193601920513
15.646654941155974,45.73210070794994,18.15131997746939,65.03882561766247,4908.991121639427
13.981737447010643,36.36260020584864,26.42929769086045,78.40537259854538,3512.4616115757576
13.402481774269459,24.039419716678307,45.26191003649338,80.8263059028708,2231.7717495004918
25.164513435570733,27.240477125712232,30.391002562515897,74.54867828747764,4756.7624299478175
24.63555072206044,13.489529307175225,33.227781581361896,56.42507977810591,2316.038333703226
13.845023847552845,27.36165025782831,27.23551942053932,69.36934701435551,2674.9555902787843
22.968941183923693,31.748542748085,17.848667673223993,68.56764957941034,4954.1351054901
19.070487598592894,23.495695510555098,33.29196839760377,69.66829219175526,3139.180835428223
25.85360019884486,33.608258406971196,40.565972241179665,90.92130082863048,6017.262913305271
19.95040232209274,23.37897829706918,25.453988845419545,89.3944739345952,3428.992865264084
20.047880916476192,34.5661417140077,24.05283069455433,63.480716529007644,4768.487764136582
20.94703666330844,34.576700219824644,34.064959842151666,61.50884691383149,5027.703598986296
29.88935051742348,45.033695508666376,28.913257578421884,64.620479894508,9188.557150203482
8.985424981509775,46.88325840043676,32.4803446702659,82.01519693716597,3061.051230504975
23.47163226934085,43.06809930895357,31.80567557424223,72.01989302498937,6925.305722027268
20.85482457123769,28.12209241967254,25.32642407369808,83.62070334390344,4171.738878684987
14.809900068047941,28.5123565347609,29.33157289464518,68.57882671611216,3051.5063535655
19.8196226144726,24.574449557954132,29.74907665413985,67.3168938705602,3463.6525595805947
16.29976465031318,33.71222802690096,32.710871086720296,77.11162096317845,3836.8646382410648
23.210558876254623,39.5539499908433,20.565781829248053,87.21131172361127,6276.8173491887255
25.93650071840117,49.88020893908373,31.847584345721927,83.265346674395,8856.879463292093
27.162780347439806,40.212625890214376,18.66779423781031,78.23034112281137,7560.603006737927
26.01312449723283,38.50197467146912,29.958026094942596,75.9820993055236,6738.088362085611
21.743828066226342,22.89131895915238,43.02271470331277,63.68435434483287,3401.362375424175
17.67136672580291,38.86389618959426,25.333122312726072,73.95634738977175,4818.110726370072
24.594356343729448,52.13158610736754,32.309281460452134,66.63352965561809,8756.148172572824
20.74129291190063,29.746923417552438,30.135108598924568,74.97621468749499,4398.94262478858
12.88125964661509,31.53581593778042,25.8190660344407,63.37170231786566,2828.4963078663277
22.963567701641498,30.37315289224818,39.68851628370816,73.51603038599728,4865.829820536509
20.03071248276695,30.04495630826349,26.47569980238038,73.5160234288464,4170.874642930883
18.531464828271247,50.66171709066271,17.031833482091066,61.86257290667611,6506.904452182994
22.25716401815698,31.962887517095382,32.31002939212286,81.28769773707216,4955.419756403521
30.666748642953998,41.265097122961215,39.77845933221023,84.39051905329012,8610.934665575702
23.06882494329904,34.92178925316159,24.436552746922178,67.55512461807582,5552.063430374718
20.168612473688267,30.85599287671665,31.864410129517612,65.4117310233405,4224.490580334562
21.123457206996864,46.5927179913909,26.138127741743805,58.104145214278255,6753.285510447071
25.900486266084705,58.65107202234919,31.909790787857958,63.25504486045624,10263.47324702358
10.847025053551203,68.35984994176584,25.371294593457094,58.89306939447785,5078.550184301439
19.577530043215276,39.576886339697914,29.965361633831154,69.4460383638338,5394.01187672355
25.061717336656187,36.69059149529152,37.728917182174285,76.42266659448468,6343.013096864118
25.207049128877486,29.975183197202753,21.2069254416059,64.27680776636383,5251.210227949924
22.000100122215702,47.228494779869166,24.923750977288435,80.19787871432163,7065.137091800703
18.798230509280778,35.68354057854321,38.499489954778355,76.588176719911,4710.715261109962
23.36835483173641,33.4508403619545,32.36239154666964,82.19308765594054,5348.411065228883
14.87725400849455,24.004276526856483,19.068282616510317,63.75899920590131,2458.7376669145306
